sentence-id,sentence-name,interval-length,probe-method,score-good,score-bad,score-diff,correct,model,prompt_type,complexity,concept_tag,has_tag
gravity,gravity_interval_5_continuation_1,5,continuation,-2.9029541014586204,-2.787529685192045,-0.1154244162665754,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
gravity,gravity_interval_5_continuation_2,5,continuation,-2.9040393363036583,-2.860108892492771,-0.0439304438108871,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
gravity,gravity_interval_5_continuation_3,5,continuation,-2.6736604534931034,-2.716830549435632,0.0431700959425285,True,gemma2-27b-instruct,continuation,3.0,Objectness,True
gravity,gravity_interval_6_continuation_1,6,continuation,-2.8044146367637253,-2.7075621964165046,-0.0968524403472206,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
gravity,gravity_interval_6_continuation_2,6,continuation,-2.806980408143299,-2.772518235611225,-0.0344621725320744,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
gravity,gravity_interval_6_continuation_3,6,continuation,-2.62905165712647,-2.654170615783333,0.0251189586568627,True,gemma2-27b-instruct,continuation,3.0,Objectness,True
carrying,carrying_interval_1_continuation_1,1,continuation,-3.0155200959375,-2.982068611030303,-0.0334514849071969,False,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_1_continuation_2,1,continuation,-2.77214253768,-3.1760982393548387,0.4039557016748385,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_1_continuation_3,1,continuation,-2.9553990860344834,-3.187933350066667,0.2325342640321834,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_2_continuation_1,2,continuation,-2.89176878940625,-2.8494509721036585,-0.0423178173025915,False,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_2_continuation_2,2,continuation,-2.6762977903118426,-3.001148077339744,0.3248502870279011,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_2_continuation_3,2,continuation,-2.8767528536554057,-3.048955967796053,0.1722031141406472,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_3_continuation_1,3,continuation,-2.702000949176531,-2.674523430193,-0.027477518983531,False,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_3_continuation_2,3,continuation,-2.517370467939362,-2.8034179612427086,0.2860474933033465,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_3_continuation_3,3,continuation,-2.6661544058032614,-2.8181887286202127,0.1520343228169514,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_4_continuation_1,4,continuation,-2.4872330667275,-2.4364449862237705,-0.0507880805037292,False,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_4_continuation_2,4,continuation,-2.335437215781896,-2.552297398366949,0.2168601825850529,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_4_continuation_3,4,continuation,-2.426274450379825,-2.542943066649138,0.1166686162693131,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_5_continuation_1,5,continuation,-2.451676050903623,-2.434076772462143,-0.0175992784414802,False,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_5_continuation_2,5,continuation,-2.359296627982836,-2.533082821799265,0.1737861938164289,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_5_continuation_3,5,continuation,-2.4555033481060606,-2.5204877427216417,0.064984394615581,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_6_continuation_1,6,continuation,-2.4091194304125003,-2.388377771835714,-0.0207416585767861,False,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_6_continuation_2,6,continuation,-2.312867834829054,-2.480954564551334,0.1680867297222796,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
carrying,carrying_interval_6_continuation_3,6,continuation,-2.426576353169178,-2.481375178842568,0.0547988256733891,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_1_continuation_1,1,continuation,-2.672047932861111,-2.7463717992777776,0.0743238664166665,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_1_continuation_2,1,continuation,-2.570017496777778,-2.810950385222222,0.2409328884444441,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_1_continuation_3,1,continuation,-2.771771405054054,-2.7622961093783784,-0.0094752956756756,False,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_2_continuation_1,2,continuation,-2.5847082800697674,-2.6723945082093024,0.0876862281395349,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_2_continuation_2,2,continuation,-2.4905097428139538,-2.6868158383255816,0.1963060955116278,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_2_continuation_3,2,continuation,-2.6555924847272725,-2.6852444733636363,0.0296519886363637,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_3_continuation_1,3,continuation,-2.7097854615416668,-2.785224914458333,0.0754394529166662,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_3_continuation_2,3,continuation,-2.598274231,-2.8095881143333337,0.2113138833333336,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_3_continuation_3,3,continuation,-2.789657904122449,-2.780330735755102,-0.009327168367347,False,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_4_continuation_1,4,continuation,-2.544477355056604,-2.614937260716981,0.0704599056603774,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_4_continuation_2,4,continuation,-2.4530397813962264,-2.629493569773585,0.1764537883773584,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_4_continuation_3,4,continuation,-2.6417168512037037,-2.6334341545370368,-0.0082826966666664,False,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_5_continuation_1,5,continuation,-2.5225072225683336,-2.582598368401667,0.0600911458333333,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_5_continuation_2,5,continuation,-2.4623998006016663,-2.604741923035,0.1423421224333334,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_5_continuation_3,5,continuation,-2.601902195788525,-2.6131726875918035,0.0112704918032786,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_6_continuation_1,6,continuation,-2.4753970823492755,-2.512647988146377,0.0372509057971015,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_6_continuation_2,6,continuation,-2.4156003203927536,-2.545578666247826,0.1299783458550725,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
support,support_interval_6_continuation_3,6,continuation,-2.519815935444286,-2.5304465158728573,0.0106305804285713,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_1_continuation_1,1,continuation,-2.85522689788,-2.92182846038,0.0666015624999998,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_1_continuation_2,1,continuation,-2.6762833365523813,-2.783891223457143,0.1076078869047618,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_1_continuation_3,1,continuation,-2.7663189111714286,-2.821820213314286,0.0555013021428574,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_2_continuation_1,2,continuation,-2.6707661943372547,-2.772558473749019,0.1017922794117645,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_2_continuation_2,2,continuation,-2.552151085909434,-2.646785519871698,0.094634433962264,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_2_continuation_3,2,continuation,-2.6838050696452838,-2.7325871302113205,0.0487820605660371,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_3_continuation_1,3,continuation,-2.8214253390551725,-2.859208205434483,0.0377828663793105,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_3_continuation_2,3,continuation,-2.65713653552,-2.6949295041866663,0.0377929686666664,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_3_continuation_3,3,continuation,-2.703447977586666,-2.74028472892,0.0368367513333338,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_4_continuation_1,4,continuation,-2.92487139006,-2.976545497202857,0.051674107142857,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_4_continuation_2,4,continuation,-2.8051660323638887,-2.8358192441694445,0.0306532118055558,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_4_continuation_3,4,continuation,-2.8432994416972224,-2.8512780928916666,0.0079786511944441,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_5_continuation_1,5,continuation,-2.7503650804716053,-2.813106207014815,0.0627411265432096,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_5_continuation_2,5,continuation,-2.660324280315663,-2.700845741159036,0.0405214608433732,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_5_continuation_3,5,continuation,-2.705982989460241,-2.721613872231325,0.015630882771084,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_6_continuation_1,6,continuation,-2.647731323112,-2.691793823112,0.0440624999999998,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_6_continuation_2,6,continuation,-2.5868943156784314,-2.619714474992157,0.0328201593137253,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
dry,dry_interval_6_continuation_3,6,continuation,-2.621119480305883,-2.631974164031373,0.0108546837254901,True,gemma2-27b-instruct,continuation,2.0,Objectness,True
correspondence,correspondence_interval_1_continuation_1,1,continuation,-3.1190703768000003,-3.25814301098868,0.1390726341886794,True,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_1_continuation_2,1,continuation,-3.1408809191649127,-3.028900082786167,-0.1119808363787457,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_1_continuation_3,1,continuation,-3.3318074542526315,-3.1715271312536664,-0.1602803229989651,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_2_continuation_1,2,continuation,-3.1789643883966106,-3.2968077576677968,0.1178433692711862,True,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_2_continuation_2,2,continuation,-3.192583356387302,-3.0833494300036364,-0.1092339263836654,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_2_continuation_3,2,continuation,-3.3543982125777783,-3.203910668540303,-0.1504875440374751,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_3_continuation_1,3,continuation,-3.2464858159500003,-3.3444472417138886,0.0979614257638883,True,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_3_continuation_2,3,continuation,-3.2723826357026318,-3.164077106893165,-0.1083055288094665,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_3_continuation_3,3,continuation,-3.378506710571052,-3.25021830681924,-0.1282884037518119,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_4_continuation_1,4,continuation,-3.1069252375761907,-3.20408303385,0.0971577962738092,True,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_4_continuation_2,4,continuation,-3.1278676118568183,-3.040936228925934,-0.0869313829308842,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_4_continuation_3,4,continuation,-3.2224221661750003,-3.127404328078572,-0.0950178380964286,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_5_continuation_1,5,continuation,-3.108209109819418,-3.1818483221689324,0.0736392123495144,True,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_5_continuation_2,5,continuation,-3.121284556013084,-3.052819364597364,-0.0684651914157208,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_5_continuation_3,5,continuation,-3.190136775639252,-3.1190164737720005,-0.0711203018672517,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_6_continuation_1,6,continuation,-2.980494318616216,-3.0502085641297296,0.0697142455135138,True,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_6_continuation_2,6,continuation,-2.9877879265947818,-2.930556798204237,-0.0572311283905446,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
correspondence,correspondence_interval_6_continuation_3,6,continuation,-3.062531048312174,-3.0005340534057203,-0.0619969949064538,False,gemma2-27b-instruct,continuation,3.0,Objectness,True
far,far_interval_1_continuation_1,1,continuation,-2.887906461081081,-3.1762035472972974,0.2882970862162164,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_1_continuation_2,1,continuation,-2.861165364444444,-3.014564732,0.1533993675555556,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_1_continuation_3,1,continuation,-2.916592068,-2.988736539135135,0.0721444711351351,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_2_continuation_1,2,continuation,-2.921223958222222,-3.148220486,0.2269965277777781,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_2_continuation_2,2,continuation,-2.9197887075,-3.0573219476744184,0.1375332401744184,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_2_continuation_3,2,continuation,-2.951144131863636,-2.9629503038666667,0.0118061720030304,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_3_continuation_1,3,continuation,-2.7251775568000003,-2.874058948909091,0.1488813921090908,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_3_continuation_2,3,continuation,-2.691704644,-2.8247623084905658,0.1330576644905656,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_3_continuation_3,3,continuation,-2.6822554975925925,-2.7160422585454542,0.0337867609528617,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_4_continuation_1,4,continuation,-2.69630432121875,-2.852828979375,0.15652465815625,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_4_continuation_2,4,continuation,-2.7116892980952385,-2.848703691935484,0.1370143938402455,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_4_continuation_3,4,continuation,-2.7264307414920634,-2.7139358520781247,-0.0124948894139387,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_5_continuation_1,5,continuation,-2.523246451671233,-2.677087235090412,0.1538407834191781,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_5_continuation_2,5,continuation,-2.567016601461111,-2.655822323922535,0.0888057224614242,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_5_continuation_3,5,continuation,-2.600318484770833,-2.607456155,0.007137670229167,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_6_continuation_1,6,continuation,-2.472424762939024,-2.6207223288292685,0.1482975658902443,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_6_continuation_2,6,continuation,-2.4877341942,-2.5731872558275,0.0854530616275002,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
far,far_interval_6_continuation_3,6,continuation,-2.5058729382666667,-2.515578665256098,0.0097057269894311,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_1_continuation_1,1,continuation,-2.836297286342105,-2.8884566455526315,0.0521593592105262,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_1_continuation_2,1,continuation,-2.7739852514358976,-2.49715232868,-0.2768329227558976,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_1_continuation_3,1,continuation,-2.9063780250243902,-2.8298179227105265,-0.0765601023138637,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_2_continuation_1,2,continuation,-2.828215165409091,-2.846271861863636,0.0180566964545452,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_2_continuation_2,2,continuation,-2.803866916177778,-2.532331466784783,-0.2715354493929949,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_2_continuation_3,2,continuation,-2.874749366319149,-2.7895729758863634,-0.0851763904327853,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_3_continuation_1,3,continuation,-2.8849570798264152,-2.896030641916981,0.0110735620905653,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_3_continuation_2,3,continuation,-2.8766069765037035,-2.6284273320818183,-0.2481796444218851,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_3_continuation_3,3,continuation,-2.913754871725,-2.8895174421471697,-0.0242374295778304,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_4_continuation_1,4,continuation,-2.821228482825373,-2.790150884447761,-0.0310775983776121,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_4_continuation_2,4,continuation,-2.8077168185661763,-2.6421976507652176,-0.1655191678009586,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_4_continuation_3,4,continuation,-2.779026576451429,-2.814630081465672,0.0356035050142429,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_5_continuation_1,5,continuation,-2.628974708335135,-2.611065632610811,-0.017909075724324,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_5_continuation_2,5,continuation,-2.635116170296,-2.4726229215657898,-0.1624932487302102,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_5_continuation_3,5,continuation,-2.620284637775325,-2.670580477416216,0.0502958396408912,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_6_continuation_1,6,continuation,-2.691199966977215,-2.630398327713924,-0.0608016392632908,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_6_continuation_2,6,continuation,-2.6425415039025,-2.5246316417530865,-0.1179098621494136,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
falling,falling_interval_6_continuation_3,6,continuation,-2.6736984254182925,-2.6726097397189874,-0.001088685699305,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
eating,eating_interval_1_continuation_1,1,continuation,-2.930393764142857,-3.092571390344828,0.1621776262019709,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_1_continuation_2,1,continuation,-3.2085503470370367,-3.1381460334615383,-0.0704043135754983,False,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_1_continuation_3,1,continuation,-2.9514749462068965,-2.988248698,0.0367737517931034,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_2_continuation_1,2,continuation,-3.011052911939394,-3.0976849720588238,0.0866320601194292,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_2_continuation_2,2,continuation,-3.2853088378125,-3.192382812258064,-0.0929260255544357,False,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_2_continuation_3,2,continuation,-2.9987649355882358,-3.090485490857142,0.0917205552689073,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_3_continuation_1,3,continuation,-2.929713893297297,-3.041349711842105,0.111635818544808,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_3_continuation_2,3,continuation,-3.166748046666666,-3.088169642571428,-0.0785784040952384,False,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_3_continuation_3,3,continuation,-2.8997995473684206,-3.047175480769231,0.1473759334008102,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_4_continuation_1,4,continuation,-2.796769575590909,-2.887391493111111,0.0906219175202021,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_4_continuation_2,4,continuation,-2.9940952032558137,-2.907459077142857,-0.0866361261129569,False,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_4_continuation_3,4,continuation,-2.800868055555556,-2.9299634847826086,0.1290954292270529,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_5_continuation_1,5,continuation,-2.782797677053572,-2.8368840802456137,0.0540864031920418,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_5_continuation_2,5,continuation,-2.9015181106545453,-2.862295645,-0.0392224656545452,False,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_5_continuation_3,5,continuation,-2.780958744649123,-2.880430023965517,0.0994712793163943,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_6_continuation_1,6,continuation,-2.618444105970588,-2.6992329031884053,0.0807887972178171,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_6_continuation_2,6,continuation,-2.7705442510149254,-2.720129764287879,-0.0504144867270466,False,llama3.1-8b-instruct,continuation,1.0,Objectness,True
eating,eating_interval_6_continuation_3,6,continuation,-2.6481332087246376,-2.762350027757143,0.1142168190325052,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
sound,sound_interval_1_continuation_1,1,continuation,-2.432514391526316,-2.654219777894737,0.2217053863684213,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_1_continuation_2,1,continuation,-2.6434828815882354,-2.7327338326111112,0.0892509510228758,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_1_continuation_3,1,continuation,-2.31234741245,-2.2829902840512823,-0.0293571283987175,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_2_continuation_1,2,continuation,-2.483973524311111,-2.6853732635555554,0.2013997392444442,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_2_continuation_2,2,continuation,-2.653629954146341,-2.781318132093023,0.1276881779466814,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_2_continuation_3,2,continuation,-2.402681391276596,-2.445492951608696,0.0428115603320997,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_3_continuation_1,3,continuation,-2.596403302075472,-2.749189269056604,0.1527859669811322,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_3_continuation_2,3,continuation,-2.7096022002040816,-2.7526137409803924,0.0430115407763107,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_3_continuation_3,3,continuation,-2.561348654872727,-2.5951351588703706,0.0337865039976437,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_4_continuation_1,4,continuation,-2.683969966721312,-2.8301661757049184,0.1461962089836066,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_4_continuation_2,4,continuation,-2.8073516308771924,-2.8279015493898307,0.0205499185126383,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_4_continuation_3,4,continuation,-2.640424455634921,-2.7080383301290323,0.0676138744941114,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_5_continuation_1,5,continuation,-2.636206398533803,-2.7756244499295777,0.1394180513957748,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_5_continuation_2,5,continuation,-2.780311470492537,-2.821103303437681,0.0407918329451439,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_5_continuation_3,5,continuation,-2.6119451653671235,-2.6540578207666665,0.042112655399543,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_6_continuation_1,6,continuation,-2.5236856459025,-2.62915859221625,0.1054729463137502,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_6_continuation_2,6,continuation,-2.5793826454552637,-2.628206693417949,0.0488240479626855,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
sound,sound_interval_6_continuation_3,6,continuation,-2.466646706252439,-2.506541499346914,0.0398947930944748,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
touch,touch_interval_1_continuation_1,1,continuation,-3.033272376523077,-3.195105919076923,0.1618335425538459,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_1_continuation_2,1,continuation,-2.8910495921739128,-3.123938519130435,0.2328889269565222,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_1_continuation_3,1,continuation,-3.0407714845,-3.2357627468421053,0.1949912623421053,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_2_continuation_1,2,continuation,-2.8960135322971428,-2.973252650885714,0.0772391185885714,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_2_continuation_2,2,continuation,-2.839487075875,-2.92831802384375,0.0888309479687499,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_2_continuation_3,2,continuation,-2.937577872344828,-3.01118251275,0.0736046404051724,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_3_continuation_1,3,continuation,-2.71463147821875,-2.7440677482229163,0.0294362700041661,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_3_continuation_2,3,continuation,-2.629009670808889,-2.678619045697777,0.0496093748888886,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_3_continuation_3,3,continuation,-2.714139847185714,-2.7152705307,0.0011306835142859,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_4_continuation_1,4,continuation,-2.7086568053462963,-2.7657772345129623,0.057120429166666,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_4_continuation_2,4,continuation,-2.6683663764,-2.6864806532627448,0.0181142768627449,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_4_continuation_3,4,continuation,-2.698664983075,-2.7522279451446807,0.0535629620696811,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_5_continuation_1,5,continuation,-2.7514106031531247,-2.7970439192,0.0456333160468753,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_5_continuation_2,5,continuation,-2.7172062354065574,-2.741778264334426,0.0245720289278685,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_5_continuation_3,5,continuation,-2.787004536324138,-2.7980018748157898,0.0109973384916517,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_6_continuation_1,6,continuation,-2.713740683572973,-2.762399931104054,0.0486592475310811,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_6_continuation_2,6,continuation,-2.736326942980282,-2.766903192328169,0.0305762493478871,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
touch,touch_interval_6_continuation_3,6,continuation,-2.7473595562852937,-2.7492923450701494,0.0019327887848556,True,llama3.1-8b-instruct,continuation,1.0,Objectness,True
injury_,injury__interval_1_continuation_1,1,continuation,-3.1388950888571427,-3.0758485535675675,-0.0630465352895752,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
injury_,injury__interval_1_continuation_2,1,continuation,-3.102199978611111,-3.200478002052632,0.0982780234415208,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
injury_,injury__interval_1_continuation_3,1,continuation,-3.0600981845405406,-3.2494391364864863,0.1893409519459457,True,llama3.1-8b-instruct,continuation,2.0,Objectness,True
injury_,injury__interval_2_continuation_1,2,continuation,-3.229098031698837,-3.195320977052222,-0.0337770546466149,False,llama3.1-8b-instruct,continuation,2.0,Objectness,True
